N	nu_0	J	eta_n	phi_pack	ftype	n_steps	dt	n_save	update_nn	fanisotropy	max_dist	date_string	filename
100	0.1	0.1	0.5	1	2	10000	0.005	50	 	1	3	2015,08,10,04,40,20	sphere_data_analysis_2015-08-10_04-40-20.p
100	0.1	0.1	0.5	1	2	10000	0.005	50	 	2	0	2015,08,10,04,43,12	sphere_data_analysis_2015-08-10_04-43-12.p
100	0.1	0.1	0.5	1	2	10000	0.005	50	 	2	0	2015,08,10,04,46,25	sphere_data_analysis_2015-08-10_04-46-25.p
100	0.1	0.1	0.5	1	2	10000	0.005	50	 	2	0	2015,08,10,04,49,37	sphere_data_analysis_2015-08-10_04-49-37.p
100	0.1	0.1	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,10,04,52,46	sphere_data_analysis_2015-08-10_04-52-46.p
100	0.1	0.1	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,10,04,55,55	sphere_data_analysis_2015-08-10_04-55-55.p
100	0.1	0.1	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,10,04,59,04	sphere_data_analysis_2015-08-10_04-59-04.p
100	0.1	0.1	0.5	1	2	10000	0.005	50	 	2	3	2015,08,10,05,02,13	sphere_data_analysis_2015-08-10_05-02-13.p
100	0.1	0.1	0.5	1	2	10000	0.005	50	 	2	3	2015,08,10,05,05,24	sphere_data_analysis_2015-08-10_05-05-24.p
100	0.1	0.1	0.5	1	2	10000	0.005	50	 	2	3	2015,08,10,05,08,33	sphere_data_analysis_2015-08-10_05-08-33.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	0.5	0	2015,08,10,05,11,25	sphere_data_analysis_2015-08-10_05-11-25.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	0.5	0	2015,08,10,05,14,36	sphere_data_analysis_2015-08-10_05-14-36.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	0.5	0	2015,08,10,05,17,45	sphere_data_analysis_2015-08-10_05-17-45.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,05,20,54	sphere_data_analysis_2015-08-10_05-20-54.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,05,24,04	sphere_data_analysis_2015-08-10_05-24-04.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,05,27,14	sphere_data_analysis_2015-08-10_05-27-14.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	0.5	3	2015,08,10,05,30,23	sphere_data_analysis_2015-08-10_05-30-23.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	0.5	3	2015,08,10,05,33,33	sphere_data_analysis_2015-08-10_05-33-33.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	0.5	3	2015,08,10,05,36,43	sphere_data_analysis_2015-08-10_05-36-43.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	1	0	2015,08,10,05,39,52	sphere_data_analysis_2015-08-10_05-39-52.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	1	0	2015,08,10,05,42,59	sphere_data_analysis_2015-08-10_05-42-59.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	1	0	2015,08,10,05,45,45	sphere_data_analysis_2015-08-10_05-45-45.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	1	2.5	2015,08,10,05,48,53	sphere_data_analysis_2015-08-10_05-48-53.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	1	2.5	2015,08,10,05,52,03	sphere_data_analysis_2015-08-10_05-52-03.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	1	2.5	2015,08,10,05,55,12	sphere_data_analysis_2015-08-10_05-55-12.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	1	3	2015,08,10,05,58,22	sphere_data_analysis_2015-08-10_05-58-22.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	1	3	2015,08,10,06,01,32	sphere_data_analysis_2015-08-10_06-01-32.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	1	3	2015,08,10,06,04,17	sphere_data_analysis_2015-08-10_06-04-17.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	2	0	2015,08,10,06,07,28	sphere_data_analysis_2015-08-10_06-07-28.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	2	0	2015,08,10,06,10,41	sphere_data_analysis_2015-08-10_06-10-41.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	2	0	2015,08,10,06,13,47	sphere_data_analysis_2015-08-10_06-13-47.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	2	2.5	2015,08,10,06,16,53	sphere_data_analysis_2015-08-10_06-16-53.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	2	2.5	2015,08,10,06,20,02	sphere_data_analysis_2015-08-10_06-20-02.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	2	2.5	2015,08,10,06,22,48	sphere_data_analysis_2015-08-10_06-22-48.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	2	3	2015,08,10,06,25,58	sphere_data_analysis_2015-08-10_06-25-58.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	2	3	2015,08,10,06,29,07	sphere_data_analysis_2015-08-10_06-29-07.p
100	0.1	0.1	1	1	2	10000	0.005	50	 	2	3	2015,08,10,06,32,15	sphere_data_analysis_2015-08-10_06-32-15.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	0.5	0	2015,08,10,06,35,03	sphere_data_analysis_2015-08-10_06-35-03.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	0.5	0	2015,08,10,06,38,12	sphere_data_analysis_2015-08-10_06-38-12.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	0.5	0	2015,08,10,06,41,17	sphere_data_analysis_2015-08-10_06-41-17.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,06,44,03	sphere_data_analysis_2015-08-10_06-44-03.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,06,46,49	sphere_data_analysis_2015-08-10_06-46-49.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,06,49,43	sphere_data_analysis_2015-08-10_06-49-43.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	0.5	3	2015,08,10,06,52,52	sphere_data_analysis_2015-08-10_06-52-52.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	0.5	3	2015,08,10,06,55,38	sphere_data_analysis_2015-08-10_06-55-38.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	0.5	3	2015,08,10,06,58,45	sphere_data_analysis_2015-08-10_06-58-45.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	1	0	2015,08,10,07,01,31	sphere_data_analysis_2015-08-10_07-01-31.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	1	0	2015,08,10,07,04,36	sphere_data_analysis_2015-08-10_07-04-36.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	1	0	2015,08,10,07,07,23	sphere_data_analysis_2015-08-10_07-07-23.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	1	2.5	2015,08,10,07,10,09	sphere_data_analysis_2015-08-10_07-10-09.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	1	2.5	2015,08,10,07,12,55	sphere_data_analysis_2015-08-10_07-12-55.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	1	2.5	2015,08,10,07,16,02	sphere_data_analysis_2015-08-10_07-16-02.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	1	3	2015,08,10,07,18,51	sphere_data_analysis_2015-08-10_07-18-51.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	1	3	2015,08,10,07,22,00	sphere_data_analysis_2015-08-10_07-22-00.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	1	3	2015,08,10,07,24,46	sphere_data_analysis_2015-08-10_07-24-46.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	2	0	2015,08,10,07,27,33	sphere_data_analysis_2015-08-10_07-27-33.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	2	0	2015,08,10,07,30,20	sphere_data_analysis_2015-08-10_07-30-20.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	2	0	2015,08,10,07,33,25	sphere_data_analysis_2015-08-10_07-33-25.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	2	2.5	2015,08,10,07,36,14	sphere_data_analysis_2015-08-10_07-36-14.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	2	2.5	2015,08,10,07,39,04	sphere_data_analysis_2015-08-10_07-39-04.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	2	2.5	2015,08,10,07,42,12	sphere_data_analysis_2015-08-10_07-42-12.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	2	3	2015,08,10,07,44,59	sphere_data_analysis_2015-08-10_07-44-59.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	2	3	2015,08,10,07,47,49	sphere_data_analysis_2015-08-10_07-47-49.p
100	0.1	0.1	2	1	2	10000	0.005	50	 	2	3	2015,08,10,07,50,35	sphere_data_analysis_2015-08-10_07-50-35.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,10,07,53,42	sphere_data_analysis_2015-08-10_07-53-42.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,10,07,56,36	sphere_data_analysis_2015-08-10_07-56-36.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,10,07,59,32	sphere_data_analysis_2015-08-10_07-59-32.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,08,02,21	sphere_data_analysis_2015-08-10_08-02-21.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,08,05,32	sphere_data_analysis_2015-08-10_08-05-32.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,08,08,26	sphere_data_analysis_2015-08-10_08-08-26.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,10,08,11,14	sphere_data_analysis_2015-08-10_08-11-14.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,10,08,14,03	sphere_data_analysis_2015-08-10_08-14-03.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,10,08,16,52	sphere_data_analysis_2015-08-10_08-16-52.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	1	0	2015,08,10,08,19,45	sphere_data_analysis_2015-08-10_08-19-45.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	1	0	2015,08,10,08,22,37	sphere_data_analysis_2015-08-10_08-22-37.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	1	0	2015,08,10,08,25,28	sphere_data_analysis_2015-08-10_08-25-28.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,10,08,28,22	sphere_data_analysis_2015-08-10_08-28-22.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,10,08,31,15	sphere_data_analysis_2015-08-10_08-31-15.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,10,08,34,25	sphere_data_analysis_2015-08-10_08-34-25.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	1	3	2015,08,10,08,37,17	sphere_data_analysis_2015-08-10_08-37-17.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	1	3	2015,08,10,08,40,11	sphere_data_analysis_2015-08-10_08-40-11.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	1	3	2015,08,10,08,43,20	sphere_data_analysis_2015-08-10_08-43-20.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	2	0	2015,08,10,08,46,27	sphere_data_analysis_2015-08-10_08-46-27.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	2	0	2015,08,10,08,49,34	sphere_data_analysis_2015-08-10_08-49-34.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	2	0	2015,08,10,08,52,42	sphere_data_analysis_2015-08-10_08-52-42.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,10,08,55,52	sphere_data_analysis_2015-08-10_08-55-52.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,10,08,58,44	sphere_data_analysis_2015-08-10_08-58-44.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,10,09,01,39	sphere_data_analysis_2015-08-10_09-01-39.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	2	3	2015,08,10,09,04,32	sphere_data_analysis_2015-08-10_09-04-32.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	2	3	2015,08,10,09,07,22	sphere_data_analysis_2015-08-10_09-07-22.p
100	0.1	0.2	0.5	1	2	10000	0.005	50	 	2	3	2015,08,10,09,10,16	sphere_data_analysis_2015-08-10_09-10-16.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	0.5	0	2015,08,10,09,13,25	sphere_data_analysis_2015-08-10_09-13-25.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	0.5	0	2015,08,10,09,16,35	sphere_data_analysis_2015-08-10_09-16-35.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	0.5	0	2015,08,10,09,19,23	sphere_data_analysis_2015-08-10_09-19-23.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,09,22,13	sphere_data_analysis_2015-08-10_09-22-13.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,09,25,22	sphere_data_analysis_2015-08-10_09-25-22.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,09,28,33	sphere_data_analysis_2015-08-10_09-28-33.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	0.5	3	2015,08,10,09,31,40	sphere_data_analysis_2015-08-10_09-31-40.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	0.5	3	2015,08,10,09,34,34	sphere_data_analysis_2015-08-10_09-34-34.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	0.5	3	2015,08,10,09,37,25	sphere_data_analysis_2015-08-10_09-37-25.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	1	0	2015,08,10,09,40,20	sphere_data_analysis_2015-08-10_09-40-20.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	1	0	2015,08,10,09,43,28	sphere_data_analysis_2015-08-10_09-43-28.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	1	0	2015,08,10,09,46,22	sphere_data_analysis_2015-08-10_09-46-22.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	1	2.5	2015,08,10,09,49,32	sphere_data_analysis_2015-08-10_09-49-32.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	1	2.5	2015,08,10,09,52,21	sphere_data_analysis_2015-08-10_09-52-21.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	1	2.5	2015,08,10,09,55,30	sphere_data_analysis_2015-08-10_09-55-30.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	1	3	2015,08,10,09,58,26	sphere_data_analysis_2015-08-10_09-58-26.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	1	3	2015,08,10,10,01,16	sphere_data_analysis_2015-08-10_10-01-16.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	1	3	2015,08,10,10,04,26	sphere_data_analysis_2015-08-10_10-04-26.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	2	0	2015,08,10,10,07,34	sphere_data_analysis_2015-08-10_10-07-34.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	2	0	2015,08,10,10,10,44	sphere_data_analysis_2015-08-10_10-10-44.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	2	0	2015,08,10,10,13,35	sphere_data_analysis_2015-08-10_10-13-35.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	2	2.5	2015,08,10,10,16,42	sphere_data_analysis_2015-08-10_10-16-42.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	2	2.5	2015,08,10,10,19,35	sphere_data_analysis_2015-08-10_10-19-35.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	2	2.5	2015,08,10,10,22,41	sphere_data_analysis_2015-08-10_10-22-41.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	2	3	2015,08,10,10,25,51	sphere_data_analysis_2015-08-10_10-25-51.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	2	3	2015,08,10,10,28,38	sphere_data_analysis_2015-08-10_10-28-38.p
100	0.1	0.2	1	1	2	10000	0.005	50	 	2	3	2015,08,10,10,31,37	sphere_data_analysis_2015-08-10_10-31-37.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	0.5	0	2015,08,10,10,34,30	sphere_data_analysis_2015-08-10_10-34-30.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	0.5	0	2015,08,10,10,37,29	sphere_data_analysis_2015-08-10_10-37-29.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	0.5	0	2015,08,10,10,40,53	sphere_data_analysis_2015-08-10_10-40-53.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,10,44,04	sphere_data_analysis_2015-08-10_10-44-04.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,10,46,52	sphere_data_analysis_2015-08-10_10-46-52.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,10,49,45	sphere_data_analysis_2015-08-10_10-49-45.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	0.5	3	2015,08,10,10,52,39	sphere_data_analysis_2015-08-10_10-52-39.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	0.5	3	2015,08,10,10,55,35	sphere_data_analysis_2015-08-10_10-55-35.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	0.5	3	2015,08,10,10,58,28	sphere_data_analysis_2015-08-10_10-58-28.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	1	0	2015,08,10,11,01,19	sphere_data_analysis_2015-08-10_11-01-19.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	1	0	2015,08,10,11,04,12	sphere_data_analysis_2015-08-10_11-04-12.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	1	0	2015,08,10,11,07,17	sphere_data_analysis_2015-08-10_11-07-17.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	1	2.5	2015,08,10,11,10,11	sphere_data_analysis_2015-08-10_11-10-11.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	1	2.5	2015,08,10,11,13,05	sphere_data_analysis_2015-08-10_11-13-05.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	1	2.5	2015,08,10,11,15,52	sphere_data_analysis_2015-08-10_11-15-52.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	1	3	2015,08,10,11,18,42	sphere_data_analysis_2015-08-10_11-18-42.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	1	3	2015,08,10,11,21,55	sphere_data_analysis_2015-08-10_11-21-55.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	1	3	2015,08,10,11,24,56	sphere_data_analysis_2015-08-10_11-24-56.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	2	0	2015,08,10,11,27,46	sphere_data_analysis_2015-08-10_11-27-46.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	2	0	2015,08,10,11,30,40	sphere_data_analysis_2015-08-10_11-30-40.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	2	0	2015,08,10,11,33,35	sphere_data_analysis_2015-08-10_11-33-35.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	2	2.5	2015,08,10,11,36,22	sphere_data_analysis_2015-08-10_11-36-22.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	2	2.5	2015,08,10,11,39,20	sphere_data_analysis_2015-08-10_11-39-20.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	2	2.5	2015,08,10,11,42,15	sphere_data_analysis_2015-08-10_11-42-15.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	2	3	2015,08,10,11,45,27	sphere_data_analysis_2015-08-10_11-45-27.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	2	3	2015,08,10,11,48,28	sphere_data_analysis_2015-08-10_11-48-28.p
100	0.1	0.2	2	1	2	10000	0.005	50	 	2	3	2015,08,10,11,51,44	sphere_data_analysis_2015-08-10_11-51-44.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,10,11,54,55	sphere_data_analysis_2015-08-10_11-54-55.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,10,11,58,18	sphere_data_analysis_2015-08-10_11-58-18.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,10,12,01,37	sphere_data_analysis_2015-08-10_12-01-37.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,12,04,56	sphere_data_analysis_2015-08-10_12-04-56.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,12,08,15	sphere_data_analysis_2015-08-10_12-08-15.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,12,11,16	sphere_data_analysis_2015-08-10_12-11-16.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,10,12,14,11	sphere_data_analysis_2015-08-10_12-14-11.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,10,12,17,15	sphere_data_analysis_2015-08-10_12-17-15.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,10,12,20,07	sphere_data_analysis_2015-08-10_12-20-07.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	1	0	2015,08,10,12,23,12	sphere_data_analysis_2015-08-10_12-23-12.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	1	0	2015,08,10,12,26,05	sphere_data_analysis_2015-08-10_12-26-05.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	1	0	2015,08,10,12,29,10	sphere_data_analysis_2015-08-10_12-29-10.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,10,12,32,07	sphere_data_analysis_2015-08-10_12-32-07.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,10,12,35,02	sphere_data_analysis_2015-08-10_12-35-02.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,10,12,38,00	sphere_data_analysis_2015-08-10_12-38-00.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	1	3	2015,08,10,12,41,02	sphere_data_analysis_2015-08-10_12-41-02.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	1	3	2015,08,10,12,44,00	sphere_data_analysis_2015-08-10_12-44-00.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	1	3	2015,08,10,12,47,05	sphere_data_analysis_2015-08-10_12-47-05.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	2	0	2015,08,10,12,50,12	sphere_data_analysis_2015-08-10_12-50-12.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	2	0	2015,08,10,12,53,13	sphere_data_analysis_2015-08-10_12-53-13.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	2	0	2015,08,10,12,56,12	sphere_data_analysis_2015-08-10_12-56-12.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,10,12,59,19	sphere_data_analysis_2015-08-10_12-59-19.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,10,13,02,19	sphere_data_analysis_2015-08-10_13-02-19.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,10,13,05,19	sphere_data_analysis_2015-08-10_13-05-19.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	2	3	2015,08,10,13,08,26	sphere_data_analysis_2015-08-10_13-08-26.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	2	3	2015,08,10,13,11,28	sphere_data_analysis_2015-08-10_13-11-28.p
100	0.1	0.4	0.5	1	2	10000	0.005	50	 	2	3	2015,08,10,13,14,49	sphere_data_analysis_2015-08-10_13-14-49.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	0.5	0	2015,08,10,13,17,56	sphere_data_analysis_2015-08-10_13-17-56.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	0.5	0	2015,08,10,13,21,17	sphere_data_analysis_2015-08-10_13-21-17.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	0.5	0	2015,08,10,13,24,27	sphere_data_analysis_2015-08-10_13-24-27.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,13,27,29	sphere_data_analysis_2015-08-10_13-27-29.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,13,30,39	sphere_data_analysis_2015-08-10_13-30-39.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,10,13,33,47	sphere_data_analysis_2015-08-10_13-33-47.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	0.5	3	2015,08,10,13,37,08	sphere_data_analysis_2015-08-10_13-37-08.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	0.5	3	2015,08,10,13,40,11	sphere_data_analysis_2015-08-10_13-40-11.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	0.5	3	2015,08,10,13,43,11	sphere_data_analysis_2015-08-10_13-43-11.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	1	0	2015,08,10,13,46,23	sphere_data_analysis_2015-08-10_13-46-23.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	1	0	2015,08,10,13,49,19	sphere_data_analysis_2015-08-10_13-49-19.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	1	0	2015,08,10,13,52,14	sphere_data_analysis_2015-08-10_13-52-14.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	1	2.5	2015,08,10,13,55,30	sphere_data_analysis_2015-08-10_13-55-30.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	1	2.5	2015,08,10,13,58,30	sphere_data_analysis_2015-08-10_13-58-30.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	1	2.5	2015,08,10,14,01,30	sphere_data_analysis_2015-08-10_14-01-30.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	1	3	2015,08,10,14,04,29	sphere_data_analysis_2015-08-10_14-04-29.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	1	3	2015,08,10,14,07,18	sphere_data_analysis_2015-08-10_14-07-18.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	1	3	2015,08,10,14,10,19	sphere_data_analysis_2015-08-10_14-10-19.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	2	0	2015,08,10,14,13,11	sphere_data_analysis_2015-08-10_14-13-11.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	2	0	2015,08,10,14,16,08	sphere_data_analysis_2015-08-10_14-16-08.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	2	0	2015,08,10,14,19,19	sphere_data_analysis_2015-08-10_14-19-19.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	2	2.5	2015,08,10,14,22,28	sphere_data_analysis_2015-08-10_14-22-28.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	2	2.5	2015,08,10,14,25,26	sphere_data_analysis_2015-08-10_14-25-26.p
100	0.1	0.4	1	1	2	10000	0.005	50	 	2	2.5	2015,08,10,14,28,21	sphere_data_analysis_2015-08-10_14-28-21.p
